sabha,work_id,work_category,work,state,mp_name,constituency,work_description,recommended_date,recommended_amount_rs,sanctioned_date,sanctioned_amount_rs,work_status,completed,sr_no,ida,expenditure_date,fund_disbursed_amount_rs,expenditure_sr_no,expenditure_state,expenditure_work,expenditure_ida,expenditure_mp_name,expenditure_constituency,vendor_name,payment_status,image,completion_date,amount_disbursed_rs,allocated_amount_rs,consent_amount_rs,recommendation_sanction_amount_deviation_rs,sanctioned_to_recommended_ratio,disbursement_ratio,remaining_amount_rs,recommendation_to_sanction_days,sanction_to_completion_days,anomaly_score,is_anomaly,anomaly_component,financial_component,execution_component,completeness_component,risk_score,risk_level,risk_indicators,similar_works
Lok Sabha,WS/MP18309/2024-2025/157111,Normal/Others,WS/MP18309/2024-2025/157111-Construction of footpaths and pedestrian ways,Meghalaya,SALENG A SANGMA,Tura,Construction of footpaths at Daram Mangtu,2024-12-05,200000.0,2025-01-16,,,1,12045,NORTH GARO HILLS(DEPUTY COMMISSIONER NORTH GARO HILLS RESUBELPARA_IDA),,,,,,,,,,,,2025-08-08,200000.0,147000000.0,,,,,,42,204.0,-0.008007327870835579,False,0.5181818966991736,0.0,0.2650141321614986,0.25,31.13,LOW,['Elevated anomaly intensity'],[]
Lok Sabha,WS/MP18309/2024-2025/157112,Normal/Others,WS/MP18309/2024-2025/157112-Construction of footpaths and pedestrian ways,Meghalaya,SALENG A SANGMA,Tura,Construction of footpath (earth work),2024-12-05,200000.0,2025-01-16,,,1,12046,NORTH GARO HILLS(DEPUTY COMMISSIONER NORTH GARO HILLS RESUBELPARA_IDA),,,,,,,,,,,,2025-08-08,200000.0,147000000.0,,,,,,42,204.0,-0.008007327870835579,False,0.5181818966991736,0.0,0.2650141321614986,0.25,31.13,LOW,['Elevated anomaly intensity'],"[{'work_index': 11806, 'similarity': 0.999}, {'work_index': 11802, 'similarity': 0.9982}, {'work_index': 11803, 'similarity': 0.9961}, {'work_index': 12631, 'similarity': 0.9958}]"
Lok Sabha,WS/MP18309/2024-2025/157113,Normal/Others,WS/MP18309/2024-2025/157113-Construction of footpaths and pedestrian ways,Meghalaya,SALENG A SANGMA,Tura,Construction of footpath (earth work),2024-12-05,200000.0,2025-01-14,,,1,12047,NORTH GARO HILLS(DEPUTY COMMISSIONER NORTH GARO HILLS RESUBELPARA_IDA),,,,,,,,,,,Images,2026-02-19,200000.0,147000000.0,,,,,,40,401.0,0.05316340478343795,True,0.8273664292139935,0.0,0.4793381609622248,0.25,49.81,MEDIUM,['High anomaly intensity'],"[{'work_index': 11805, 'similarity': 0.999}, {'work_index': 11802, 'similarity': 0.9983}, {'work_index': 11803, 'similarity': 0.996}, {'work_index': 10713, 'similarity': 0.995}]"
Lok Sabha,WS/MP640/2025-2026/157115,Normal/Others,"WS/MP640/2025-2026/157115-Construction of roads, link roads, pathways or any other road with or without drainage system",Madhya Pradesh,Faggan Singh Kulaste,Mandla(St),Janpad Panchayat Dindori jila dindori ke antargat gram panchayat kasaisodha ke khale tola me cc road ka nirman karya,2024-12-05,500000.0,2025-06-25,,,0,12048,DINDORI(District Collector Dindori_IDA),,,,,,,,,,,,,,151861648.41,,,,,,202,,-0.08987815284448364,False,0.10436974098827431,0.0,0.29127725856697817,0.75,13.34,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP640/2026-2027/157117,Normal/Others,WS/MP640/2026-2027/157117-Construction of community centers and community halls,Madhya Pradesh,Faggan Singh Kulaste,Mandla(St),saskritik bhawan nirman jila satra nyayalay ke samne ward kramank 10 nagar parishad jila dindori,2024-12-05,557496.0,2026-08-19,,,0,12049,DINDORI(District Collector Dindori_IDA),,,,,,,,,,,,,,151861648.41,,,,,,622,,0.0776007912506933,True,0.9508840263215128,0.0,0.5,0.75,58.79,MEDIUM,"['High anomaly intensity', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP541/2024-2025/157118,Normal/Others,WS/MP541/2024-2025/157118-Construction of toilet blocks,Assam,Pradyut Bordoloi,Nowgong,"Construction of Toilet Block for Dakshinpat Higher Secondary School, Nagaon",2024-12-20,500000.0,2025-03-21,,,1,12050,NAGAON(DEPUTY COMMISSIONER NOWGONG_IDA),,,,,,,,,,,,2026-02-24,497000.0,98000000.0,,,,,,91,340.0,0.0711452041914612,True,0.9182545713450903,0.0,0.49144849497637766,0.25,54.53,MEDIUM,['High anomaly intensity'],[]
Lok Sabha,WS/MP719/2024-2025/157120,Normal/Others,WS/MP719/2024-2025/157120-Construction of community centers and community halls,Rajasthan,Bhagirath Chaudhary,Ajmer,Construction of Comunity hall near Crossroad at village Mandi,2024-12-05,957063.0,2025-01-31,,,0,12052,Dudu(DISTRICT COLLECTOR Dudu_IDA),,,,,,,,,,,,,,147000000.0,,,,,,57,,-0.06306950671871858,False,0.23987275623899706,0.0,0.06542056074766354,0.75,16.72,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP719/2024-2025/157121,Normal/Others,WS/MP719/2024-2025/157121-Construction of community centers and community halls,Rajasthan,Bhagirath Chaudhary,Ajmer,Construction of New Comunity Hall in Gudda Gram panchayat Lasariya,2024-12-05,500000.0,2025-01-31,,,0,12053,Dudu(DISTRICT COLLECTOR Dudu_IDA),,,,,,,,,,,,,,147000000.0,,,,,,57,,-0.10077545322851533,False,0.0492898591769352,0.0,0.06542056074766354,0.75,7.2,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP719/2024-2025/157122,Normal/Others,"WS/MP719/2024-2025/157122-Construction of roads, link roads, pathways or any other road with or without drainage system",Rajasthan,Bhagirath Chaudhary,Ajmer,Construction of C.C. Block road at mahatma gandhi School Barna Campus.,2024-12-05,489270.0,2025-03-26,,,0,12054,AJMER(DISTRICT COLLECTOR AJMER_IDA),,,,,,,,,,,,,,147000000.0,,,,,,111,,-0.10455433555432819,False,0.030189679816024117,0.0,0.14953271028037382,0.75,7.5,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP719/2024-2025/157123,Normal/Others,"WS/MP719/2024-2025/157123-Construction of roads, link roads, pathways or any other road with or without drainage system",Rajasthan,Bhagirath Chaudhary,Ajmer,Construction of drain along CC road from Pathwari towards Teju ji Sevadia's house in village Balapura.,2024-12-05,498231.0,2025-03-26,,,0,12055,AJMER(DISTRICT COLLECTOR AJMER_IDA),,,,,,,,,,,,,,147000000.0,,,,,,111,,-0.10552490473658221,False,0.025283984463566438,0.0,0.14953271028037382,0.75,7.26,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP351/2025-2026/157124,Normal/Others,WS/MP351/2025-2026/157124-Street lights,Kerala,Shri Kumbakudi Sudhakaran,Kannur,Installation of Mini Mast lights at Pedayangod Near Juma Masjid in Padiyoor Grama Panchayath –(08 Meter High Mast With 5x150 Watts -Flood LIGHT),2024-12-05,300000.0,2026-02-19,,,0,12056,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),,,,,,,,,,,,,,147000000.0,,,,,,441,,0.00439194642697982,True,0.5808534335754815,0.0,0.5,0.75,40.29,MEDIUM,"['Elevated anomaly intensity', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP351/2025-2026/157125,Normal/Others,WS/MP351/2025-2026/157125-Street lights,Kerala,Shri Kumbakudi Sudhakaran,Kannur,Installation of Mini Mast lights at Tirur Junction in Padiyoor Grama Panchayath –(08 Meter High Mast With 5x150 Watts -Flood LIGHT),2024-12-05,300000.0,2026-02-19,,,0,12057,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),,,,,,,,,,,,,,147000000.0,,,,,,441,,0.00439194642697982,True,0.5808534335754815,0.0,0.5,0.75,40.29,MEDIUM,"['Elevated anomaly intensity', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP351/2026-2027/157126,Normal/Others,WS/MP351/2026-2027/157126-Street lights,Kerala,Shri Kumbakudi Sudhakaran,Kannur,Installation of Mini Mast lights at Near Thattari Bridge in Vengad Grama Panchayath –(08 Meter High Mast With 5x150 Watts -Flood LIGHT),2024-12-05,300000.0,2026-08-22,,,0,12058,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),,,,,,,,,,,,,,147000000.0,,,,,,625,,0.07041921979259069,True,0.91458511804221,0.0,0.5,0.75,56.98,MEDIUM,"['High anomaly intensity', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP541/2025-2026/157128,Normal/Others,WS/MP541/2025-2026/157128-Construction of culverts and bridges,Assam,Pradyut Bordoloi,Nowgong,"Construction of RCC culvert at pub-Kenuguri Eid Gah, Kenduguri, Juria, Rupohihat",2024-12-20,500000.0,2025-06-06,,,0,12060,NAGAON(DEPUTY COMMISSIONER NOWGONG_IDA),,,,,,,,,,,,,,98000000.0,,,,,,168,,-0.0983524175533671,False,0.06153697671142004,0.0,0.2383177570093458,0.75,10.4,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP458/2025-2026/157129,Normal/Others,WS/MP458/2025-2026/157129-Construction of water tanks,Tamil Nadu,Kanimozhi Karunanidhi,Thoothukkudi,"Construction of 60,000 Litre Capacity GLR at Cambellabad Panchayat in Alwarthirunagari Panchayat Union",2024-12-05,949670.0,2025-04-29,,,0,12061,Thoothukkudi(DISTRICT COLLECTOR THOOTHUKUDI_IDA),,,,,,,,,,,,,,147000000.0,,,,,,145,,-0.06858876632313654,False,0.21197592344700533,0.0,0.20249221183800623,0.75,17.39,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP351/2025-2026/157131,Normal/Others,WS/MP351/2025-2026/157131-Purchase of mobile sanitation equipment,Kerala,Shri Kumbakudi Sudhakaran,Kannur,Purchase of Vehicle for Mobile Clinic for Kannur District Vector Control Unit(DVC)-Taliparamba-Health Department,2024-12-05,644540.0,2026-02-19,,,0,12062,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),,,,,,,,,,,,,,147000000.0,,,,,,441,,0.020426618698817345,True,0.6618999150426292,0.0,0.5,0.75,44.34,MEDIUM,"['Elevated anomaly intensity', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP18336/2024-2025/157132,Normal/Others,WS/MP18336/2024-2025/157132-Construction of community centers and community halls,Chhattisgarh,BRIJMOHAN AGRAWAL,Raipur,SAMUDAYIK BHAWAN NIRMAN - GRAM PANCHAYAT MALDI BLOCK BHATAPARA DIST BALODABAZAR,2024-12-05,1000000.0,2025-01-14,,,1,12063,Balodabazar-Bhatapara(Collector Baloda Bazar_IDA),,,,,,,,,,,,2025-11-04,1000000.0,153766451.11,,,,,,40,294.0,0.08015108748323996,True,0.9637743762359201,0.0,0.3612366157083617,0.25,54.86,MEDIUM,['High anomaly intensity'],[]
Lok Sabha,WS/MP18336/2024-2025/157133,Normal/Others,"WS/MP18336/2024-2025/157133-Construction of roads, link roads, pathways or any other road with or without drainage system",Chhattisgarh,BRIJMOHAN AGRAWAL,Raipur,"CC ROAD NIRMAN - GRAM PANCHAYAT KOTMI, BLOCK BHATAPARA, DIST BALODABAZAR",2024-12-05,500000.0,2025-01-14,,,1,12064,Balodabazar-Bhatapara(Collector Baloda Bazar_IDA),,,,,,,,,,,,2025-04-29,500000.0,153766451.11,,,,,,40,105.0,0.02202739280342869,True,0.6699909509305493,0.0,0.1526273441851829,0.25,37.04,MEDIUM,['Elevated anomaly intensity'],[]
Lok Sabha,WS/MP18336/2025-2026/157134,Normal/Others,WS/MP18336/2025-2026/157134-Construction of community centers and community halls,Chhattisgarh,BRIJMOHAN AGRAWAL,Raipur,"SAMUDAYIK BHAWAN NIRMAN - LATE ISHWAR PRASHAD DHURANDHAR WARD, BLOCK BHATAPARA, DIST BALODABAZAR",2024-12-05,1000000.0,2025-08-22,,,0,12065,Balodabazar-Bhatapara(Collector Baloda Bazar_IDA),,,,,,,,,,,,,,153766451.11,,,,,,260,,-0.035993810029050166,False,0.3767255657487642,0.0,0.38161993769470404,0.75,28.31,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18336/2024-2025/157135,Normal/Others,WS/MP18336/2024-2025/157135-Construction of community centers and community halls,Chhattisgarh,BRIJMOHAN AGRAWAL,Raipur,"SAMUDAYIK BHAWAN NIRMAN - GRAM PANCHAYAT DONGARIYA, BLOCK SIMGA, DIST BALODABAZAR",2024-12-05,637082.0,2025-01-14,,,1,12066,Balodabazar-Bhatapara(Collector Baloda Bazar_IDA),,,,,,,,,,,,2025-07-02,637082.0,153766451.11,,,,,,40,169.0,0.03815557911993972,True,0.7515100946486032,0.0,0.2232675207856244,0.25,42.17,MEDIUM,['High anomaly intensity'],[]
Lok Sabha,WS/MP18336/2025-2026/157136,Normal/Others,WS/MP18336/2025-2026/157136-Construction of additional rooms and halls in the existing public and community building,Chhattisgarh,BRIJMOHAN AGRAWAL,Raipur,"ATIRIKTA KAKSHA NIRMAN - SAMUDAYIK BHAWAN ME, STEATION WARD, BLOCK BHATAPARA, DIST BALODABAZAR",2024-12-05,350000.0,2025-08-22,,,0,12067,Balodabazar-Bhatapara(Collector Baloda Bazar_IDA),,,,,,,,,,,,,,153766451.11,,,,,,260,,-0.06985920038217547,False,0.20555457546585745,0.0,0.38161993769470404,0.75,19.75,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP852/2024-2025/157137,Normal/Others,WS/MP852/2024-2025/157137-Lighting of public spaces,West Bengal,Abu Taher Khan,Murshidabad,Installation of high must light near the khamarpar bus Stand under Dhoradaha-II GP with in Karimpur -II Block,2024-12-05,150734.0,2025-02-27,,,0,12068,NADIA(DISTRICT MAGISTRATE NADIA_IDA),,,,,,,,,,,,,,147000000.0,,,,,,84,,-0.11400780414693523,False,0.0,0.0,0.10747663551401869,0.75,5.36,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18009/2024-2025/157138,Normal/Others,WS/MP18009/2024-2025/157138-Construction of community centers and community halls,Andhra Pradesh,B K PARTHASARATHI,Hindupur,construction of community hall at Survey No. 294-2 of Parigi village,2024-12-06,8000000.0,2025-01-18,,,0,12069,Sri Sathya Sai(DISTRICT COLLECTOR SRI SATHYA SAI_IDA),,,,,,,,,,,,,,160491894.11,,,,,,43,,0.13825864436038682,True,1.0,0.0,0.04361370716510903,0.75,54.4,MEDIUM,"['High anomaly intensity', 'Substantial missing information']",[]
